ID,Source (anecdote/research paper/additional data etc) ,Source info,Genus/species,Genus,Species,Subspecies,Common name,IUCN status ,Year,Month,Country,State/county,Town/city/NP,Road,Latitude,Longitude,Numbers ,Age,Sex,Date added
796,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,April,South Africa,Mpumalanga,,,-25.4454,30.8712,1,,,
797,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,January,South Africa,Limpopo Province,,,-24.9054,27.5425,1,,,
798,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,January,South Africa,Limpopo Province,,,-24.5919,27.3981,1,,,
799,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,June,South Africa,Limpopo Province,,,-24.0292,29.2665,1,,,
800,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,March,South Africa,Limpopo Province,,,-23.9215,30.8105,1,,,
801,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,June,South Africa,Limpopo Province,,,-23.0717,30.1729,1,,,
802,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,November,South Africa,Limpopo Province,,,-22.313,29.8064,1,,,
803,Database,Endangered Wildlife Trust,Chlorocebus pygerythrus,Chlorocebus,pygerythrus,,Vervet monkey,LC,2015,June,South Africa,Limpopo Province,,,-22.3,29.8516,1,,,
804,Database,http://www.inaturalist.org/observations/1675929,Chlorocebus sabaeus,Chlorocebus,sabaeus,,Green monkey,LC,2015,June,Barbados,St Johns Parish,,,13.176401,-59.493763,1,,,
805,Anecdote,Krista Milich,Colobus guereza,Colobus,guereza,,Mantled colobus (black and white colobus),LC,2015,,Uganda,,,Road from Fort Portal to Kampala,0.654444,30.274444,1,,,
806,Anecdote,Drew Cronin,Euoticus pallidus pallidus,Euoticus,pallidus,pallidus,Northern needle-clawed galago,EN,2015,,Equatorial Guinea,Bioko Island,,Luba-Moka road,3.333333,8.666667,1,,,
807,Database,Endangered Wildlife Trust,Galagidae sp.,Galagidae,sp.,,Galago,,2015,October,South Africa,Gauteng,,,-25.7868,28.2624,1,,,
808,Database,Endangered Wildlife Trust,Galagidae sp.,Galagidae,sp.,,Galago,,2015,March,South Africa,Limpopo Province,,,-24.7943,28.4571,1,,,
809,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,October,Taiwan,Pingtung County,,,22.136381,120.889858,1,,,
810,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,July,Taiwan,Pingtung County,,,22.415358,120.734446,1,,,
811,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,May,Taiwan,Taitung County,,,22.76985,121.091309,1,,,
812,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,December,Taiwan,Nantou County,,,23.771231,120.643328,1,,,
813,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,December,Taiwan,Yunlin County,,,24.089924,121.033739,1,,,
814,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,April,Taiwan,,Taichung City,,24.13659,120.804583,1,,,
815,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,September,Taiwan,Hualien County,,,24.194774,121.423353,1,,,
816,Research paper,"Braz VDS & Franca FGR (2016). Wild vertebrate roadkill in the Chapada dos Veadeiros National Park, Central Brazil. Biota Neotropica, 16.",Callithrix penicillata,Callithrix,penicillata,,Black-tufted marmoset,LC,2006-2008,,Brazil,Goiás,Chapada dos Veadeiros National Park,GO239,-14.15076,-47.75346,1,,,
817,Database,Taiwan Roadkill Observation Network,Macaca cyclopis,Macaca,cyclopis,,Formosan rock macaque,LC,2015,November,Taiwan,,Taoyuan City,,24.64983,121.4233,1,,,
818,Research paper,"Al-Razi H et al (2019). Mortality of primates due to roads and power lines in two forest patches in Bangladesh. Zoologia (Curitiba Impresso), 36, 1-6. ",Macaca leonina,Macaca,leonina,,Northern pig-tailed macaque,VU,2015,March,Bangladesh,,Satchari National Park,,24.12,91.450833,1,,,
819,Research paper,"Al-Razi H et al (2019). Mortality of primates due to roads and power lines in two forest patches in Bangladesh. Zoologia (Curitiba Impresso), 36, 1-6. ",Macaca leonina,Macaca,leonina,,Northern pig-tailed macaque,VU,2015,August,Bangladesh,,Lawachara National Park,,24.319722,91.783611,1,,,
820,Anecdote,Ulrich Reichard,Macaca leonina,Macaca,leonina,,Northern pig-tailed macaque,VU,2015,June,Thailand,,Khao Yai National Park,,14.441389,101.369722,1,Juvenile,,
821,Research paper,"Naher H et al (2017). Threats and conservation problems of non-human primates in moist deciduous forest of Bangladesh. Journal of the Asiatic Society of Bangladesh, Science, 43(1): 11-22. ",Macaca mulatta,Macaca,mulatta,,Rhesus macaque,LC,2015,April-October,Bangladesh,Tangail,Madhupur National Park,,24.75,90.083333,1,Adult,Male,
822,Research paper,"Naher H et al (2017). Threats and conservation problems of non-human primates in moist deciduous forest of Bangladesh. Journal of the Asiatic Society of Bangladesh, Science, 43(1): 11-22. ",Macaca mulatta,Macaca,mulatta,,Rhesus macaque,LC,2015,April-October,Bangladesh,Tangail,Madhupur National Park,,24.75,90.083333,1,Adult ,Male,
823,News/social media,https://en.wikipedia.org/w/index.php?title=Lion-tailed_macaque&direction=prev&oldid=946089634,Macaca silenus,Macaca,silenus,,Lion-tailed macaque,EN,2015,March,India,,Valparai ,,10.327556,76.955272,1,Adult,,
824,News/social media,https://twitter.com/Eletell/status/583106834464030721,Macaca silenus,Macaca,silenus,,Lion-tailed macaque,EN,2015,April,India,,Valparai ,,10.327556,76.955272,1,,,
825,Research paper,"Ramsay MS et al. (2016). Are Roads a Dispersal Barrier for Microcebus? American Journal of Physical Anthropology, 159: 263-263",Microcebus ravelobensis,Microcebus,ravelobensis,,Golden-brown mouse lemur,VU,2015,,Madagascar,,Ankarafantsika National Park,RN4,-16.31506,46.8182,1,,,
826,Research paper,"Al-Razi H et al (2019). Mortality of primates due to roads and power lines in two forest patches in Bangladesh. Zoologia (Curitiba Impresso), 36, 1-6. ",Nycticebus bengalensis,Nycticebus,bengalensis,,Bengal slow loris,EN,2015,January,Bangladesh,,Satchari National Park,,24.12,91.450833,1,,,
827,Research paper,"Cibot M et al (2015). Chimpanzees facing a dangerous situation: A high-traffic asphalted road in the Sebitoli area of Kibale National Park, Uganda: Chimpanzee Road-Crossing Behavior. American Journal of Primatology, 77. ",Cercopithecus ascanius,Cercopithecus,ascanius,,Red-tailed monkey,LC,2012-2017,,Uganda,,Kibale NP,Sebitoli area,0.5,30.4,1,,,
828,Research paper,"Al-Razi H et al (2019). Mortality of primates due to roads and power lines in two forest patches in Bangladesh. Zoologia (Curitiba Impresso), 36, 1-6. ",Nycticebus bengalensis,Nycticebus,bengalensis,,Bengal slow loris,EN,2015,December,Bangladesh,,Satchari National Park,,24.12,91.450833,1,,,
829,Database,Endangered Wildlife Trust,Otolemur crassicaudatus,Otolemur,crassicaudatus,,Thick-tailed greater galago,LC,2015,March,South Africa,Limpopo Province,,,-24.0469,29.2439,1,,,
830,Research paper,"Krief S et al (2020). Road impact in a protected area with rich biodiversity: the case of the Sebitoli road in Kibale National Park, Uganda. Environmental Science and Pollution Research, 27: 27914-27925.",Pan troglodytes schweinfurthii,Pan,troglodytes,schweinfurthii,Eastern chimpanzee,EN,2015,July,Uganda,,Kibale NP,,0.5,30.4,1,Subadult,,
831,Research paper,"McLennan MR & Asiimwe C (2016). Cars kill chimpanzees: case report of a wild chimpanzee killed on a road at Bulindi, Uganda. Primates, 57(3): 377-388. ",Pan troglodytes schweinfurthii,Pan,troglodytes,schweinfurthii,Eastern chimpanzee,EN,2015,March,Uganda,Hoima District,Bulindi,,1.488,31.475528,1,Adult ,Female,
832,Research paper,"Olgun H et al (2022). The implications of vehicle collisions for the endangered endemic Zanzibar red colobus Piliocolobus kirkii. Oryx, 56(2): 268-276.",Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2016-2019,,Tanzania,Zanzibar,,road intersecting Jozani-Chwaka Bay National Park,-6.250481,39.427851,1,,,
833,Research paper,"Olgun H et al (2022). The implications of vehicle collisions for the endangered endemic Zanzibar red colobus Piliocolobus kirkii. Oryx, 56(2): 268-276.",Cercopithecus mitis albogularis,Cercopithecus,mitis,albogularis,Zanzibar Sykes' monkey,LC,2016-2019,,Tanzania,Zanzibar,,road intersecting Jozani-Chwaka Bay National Park,-6.250481,39.427851,1,,,
834,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,May,South Africa,Western Cape,,,-34.4542,20.3996,1,,,
835,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,December,South Africa,Western Cape,,,-33.1229,22.5384,1,,,
836,Anecdote,Patricia Wright,Cheirogaleus sp.,Cheirogaleus,sp.,,Dwarf lemur,,2010-2020,,Madagascar,,Ranomafana NP,,-21.216667,47.416667,1,,,
837,Anecdote,Patricia Wright,Cheirogaleus sp.,Cheirogaleus,sp.,,Dwarf lemur,,2010-2020,,Madagascar,,Ranomafana NP,,-21.216667,47.416667,1,,,
838,Anecdote,Patricia Wright,Cheirogaleus sp.,Cheirogaleus,sp.,,Dwarf lemur,,2010-2020,,Madagascar,,Ranomafana NP,,-21.216667,47.416667,1,,,
839,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,April,South Africa,Eastern Cape,,,-32.3827,24.2314,1,,,
840,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,January,South Africa,Limpopo Province,,,-24.6285,27.3831,1,,,
841,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,November,South Africa,Limpopo Province,,,-22.6295,29.1319,1,,Female,
842,Database,Endangered Wildlife Trust,Papio ursinus,Papio,ursinus,,Chacma baboon,LC,2015,December,South Africa,Limpopo Province,,,-22.5676,29.1721,1,,Female,
843,Database,Highway road concession,Sapajus apella,Sapajus,apella,,Black-capped capuchin,LC,2015,October,Brazil,,,,-11.862,-55.4953,1,,,
844,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Sapajus nigritus,Sapajus,nigritus,,Black-horned capuchin,NT,2015,June,Brazil,,,,-21.833889,-41.501999,1,,,
845,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Sapajus nigritus,Sapajus,nigritus,,Black-horned capuchin,NT,2015,June,Brazil,,,,-21.833889,-41.501999,1,,,
846,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Sapajus nigritus,Sapajus,nigritus,,Black-horned capuchin,NT,2015,June,Brazil,,,,-21.833889,-41.501999,1,,,
847,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Sapajus nigritus,Sapajus,nigritus,,Black-horned capuchin,NT,2015,August,Brazil,,,,-22.314897,-41.896551,1,,,
848,Database,https://www.inaturalist.org/observations/26878548,Trachypithecus obscurus,Trachypithecus,obscurus,,Dusky langur,EN,2015,August,Malaysia,Pahang,,,3.7245651,102.3617014,1,,,
849,Research paper,"Naher H et al (2017). Threats and conservation problems of non-human primates in moist deciduous forest of Bangladesh. Journal of the Asiatic Society of Bangladesh, Science, 43(1): 11-22. ",Trachypithecus pileatus,Trachypithecus,pileatus,,Capped langur,VU,2015,April-October,Bangladesh,Tangail,Madhupur National Park,,24.75,90.083333,1,Adult,Female,
850,Research paper,"Naher H et al (2017). Threats and conservation problems of non-human primates in moist deciduous forest of Bangladesh. Journal of the Asiatic Society of Bangladesh, Science, 43(1): 11-22. ",Trachypithecus pileatus,Trachypithecus,pileatus,,Capped langur,VU,2015,April-October,Bangladesh,Tangail,Madhupur National Park,,24.75,90.083333,1,Juvenile,,
851,Database,https://fauna-atropellada.org.ar/,Alouatta caraya,Alouatta,caraya,,Black and gold howler monkey,NT,2016,August,Argentina,Chaco Province,Resistencia,16,-27.402284,-59.014665,1,,,
852,Database,https://fauna-atropellada.org.ar/,Alouatta caraya,Alouatta,caraya,,Black and gold howler monkey,NT,2016,November,Argentina,Chaco Province,Resistencia,16,-27.402284,-59.014665,1,,,
853,Database,https://fauna-atropellada.org.ar/,Alouatta caraya,Alouatta,caraya,,Black and gold howler monkey,NT,2016,December,Argentina,Chaco Province,Machagai,16,-26.933045,-60.078085,1,,,
854,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,January,Brazil,,,,-30.259283,-51.029628,1,,,
855,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,January,Brazil,,,,-22.309016,-41.890261,1,,,
856,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,February ,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,,Male,
857,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,March,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,,Male,
858,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,April,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
859,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,September,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,,Female,
860,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,September,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
861,Database,Highway Concession Company of Juiz de For a,Alouatta guariba,Alouatta,guariba,,Brown howley monkey ,VU,2016,November,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
862,Database,Run Over Fauna on Costa Rican Roads by iNaturalist,Alouatta palliata,Alouatta,palliata,,Mantled howler monkey,VU,2016,March,Costa Rica,Guanacaste,Bagaces,Inter-American Highway,10.474556,-85.186333,1,,,
863,Database,http://www.inaturalist.org/observations/2802322,Alouatta palliata palliata,Alouatta,palliata,palliata,Golden mantled howler monkey,EN,2016,March,Costa Rica,Guanacaste,Bagaces,,10.4745537,-85.1863278,1,,,
864,Database,https://www.inaturalist.org/observations/4779464,Alouatta palliata palliata,Alouatta,palliata,palliata,Golden mantled howler monkey,EN,2016,December,Costa Rica,Puntarenas,,Carretera Interamericana Norte,10.0903683,-84.8532016,1,,,
865,Research paper,"Solorzano-Garcia B et al (2017). The Missing Fellow: First Description of the Trypanoxyuris pigrae Male (Nematoda: Oxyuridae), a Parasite of the Black Howler Monkey (Alouatta pigra) in Mexico. J Parasitol, 103(4): 404-406.",Alouatta pigra,Alouatta,pigra,,Yucatán black howler monkey,EN,2016,,Mexico,Chiapas state,,Catazajá-Palenque highway,16.736907,-93.006804,1,,,
866,Database,Run Over Fauna on Costa Rican Roads by iNaturalist,Ateles geoffroyi,Ateles,geoffroyi,,Geoffroy's spider monkey,EN,2016,April ,Costa Rica,Puntarenas Province,Golfito,,8.420333,-83.331944,1,,,
867,Database,Highway road concession,Ateles marginatus,Ateles,marginatus,,White-cheeked spider monkey,VU,2016,November,Brazil,,,,-12.9552,-55.8691,1,,,
868,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,January,Brazil,,,,-22.576635,-42.380285,1,,,
869,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,February,Brazil,,,,-22.622387,-42.4227,1,,,
870,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,February,Brazil,,,,-22.740175,-42.807162,1,,,
871,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,April,Brazil,,,,-22.503678,-42.271143,1,,,
872,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,April,Brazil,,,,-22.631063,-42.439128,1,,,
873,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,July,Brazil,,,,-22.67348,-42.513897,1,,,
874,Research paper,"Grilo C et al (2018). BRAZIL ROAD-KILL: a data set of wildlife terrestrial vertebrate road-kills. Ecology, 99: 1-1. ",Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,July,Brazil,,,,-22.707634,-42.661259,1,,,
875,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,February ,Brazil,Rio,Areal,BR-040,-22.268802,-43.110221,1,, ,
876,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,February ,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
877,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,March,Brazil,Rio,Petrópolis,BR-040,-22.443127,-43.191627,1,, ,
878,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,March,Brazil,Rio,Matias Barbosa,BR-040,-21.881427,-43.331581,1,, ,
879,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,March,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
880,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,April,Brazil,Rio,Areal,BR-040,-22.268802,-43.110221,1,, ,
881,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,April,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,, ,
882,Database,Highway Concession Company of Juiz de For a,Callithrix sp.,Callithrix,sp.,,Atlantic forest marmosets,,2016,April,Brazil,Rio,Simão Pereira,BR-040,-21.988394,-43.2842,1,,Female,
